301,زَلَفَ,Yaklaştırmak
302,سَرَقَ,Çalmak, hırsızlık yapmak
303,تَبَارَكَ,Yüce olmak
304,أَيَّد,Desteklemek
305,بَقَرٌ، بَقَرَةٌ,İnek
306,حَسْرَةٌ,Üzüntü, keder
307,رَقَبَةٌ,Boyun, köle
308,جُلُودٌ,Deriler
309,رَوَاسٍ,Dağlar
310,أَسَاطِيرُ,Hurafeler
311,فَاضَ,(Su vb.) Taşmak,yönelmek
312,نَامَ,Uyumak
313,اِطَّلَعَ,Vakıf olmak, iyice bilmek
314,اِنْطَلَقَ,Gitmek
315,وَهَنَ,Zayıf, bitkin düşmek
316,هَمَّ,Yapmaya niyetlenmek
317,عَرَجَ,Topallamak, (göğe vs.) yükselmek
318,عَزَمَ,Azmetmek
319,عَكَفَ,Kalmak, ibadet etmek
320,فَرَجَ,Yarmak
321,قَبَضَ,El ile avuçlamak, daraltmak, yummak
322,قَذَفَ,Fırlatmak
323,نَقَضَ,Bozmak, yıkmak
324,ضَرَّاءُ,Darlık
325,طَرِيقٌ، طَرِقَةٌ,Yol
326,وَزَرَ  يَزِرُ  وِزْرٌ,(Ağır yük) Yüklemek, hükümdarın veziri olmak
327,عَاقَبَ  يُعَاقِبُ  عِقَابٌ,Cezalandırmak
328,ظَهَرَ  يَظْهَرُ  ظُهُورٌ,Ortaya çıkmak, üstünn gelmek
329,نَبَتَ  يَنْبُتُ  نَبَاتٌ,(Bitki vs.) Yerden bitmek
330,وَكَّلَ  يُوَكِّلُ  توَكْيِلٌ,Vekil tayin etmek
331,سَقَى  يَسْقِي  سَقْيٌ,Sulamak, içirmek
332,بَسَطَ  يَبْسُطُ  بَسْطٌ,Genişletmek
333,بَطَنَ  يَبْطُنُ  بُطُونٌ,Gizlemek
334,حَضَرَ  يَحْضُرُ  حُضُورٌ,Gelmek, hazır bulunmak
335,أَقْسَمَ  يُقْسِمُ  إِقْسَامٌ,Yemin etmek
336,وَعَظَ  يَعِظُ  وَعْظٌ,Öğüt vermek
337,ظَلَّ  يَظَلُّ  ظَلٌّ,Gölgelemek
338,قَصَّ  يَقُصُّ  قَصٌّ,kıssa anlatmak, izlemek
339,شَرَى  يَشْرِي  شِرَاءٌ,Satın almak, satmak
340,قَسَطَ  يَقْسَطُ  قِسْطٌ,Adil olmak, zulmetmek
341,مَسَكَ  يَمْسِكُ  مَسْكٌ,(Bir şeyi) Tutmak, yapışmak
342,تَوَفَّى  يَتَوَفَّى  تَوَفٍّ,Öldürmek
343,فُلْكٌ,Gemi
344,مَرْأَةٌ ، إِمْرَأَةٌ,Kadın
345,أَذِيَ  يَأْذَى  أَذًى,Acı çektirmek
346,ذَلَّ  يَذِلُّ  ذِلَّةٌ,Zelil olmak
347,ثَمَرَ  يَثْمُرُ  ثُمُورٌ,Meyve vermek
348,جَهِلَ  يَجْهَلُ  جَهَالَةٌ,Cahil olmak
349,كَادَ  يَكَادُ,Az kalsın
350,وَضَعَ  يَضَعُ  وَضْعٌ,Koymak, doğurmak, kaldırmak
351,وَقَعَ  يَقَعُ  وُقُوعٌ,Düşmek, vuku bulmak
352,وَهَبَ  يَهَبُ  هِبَةٌ,Hibe etmek
353,صَلِيَ  يَصْلَى  صِلِيٌّ,Ateşe tutulmak, ateşe yaslanmak
354,عَجَزَ  يَعْجِزُ  عَجْزٌ,Aciz olmak
355,غَضِبَ  يَغْضَبُ  غَضَبٌ,Kızmak
356,فَجَرَ  يَفْجُرُ  فُجُورٌ  فَجْرٌ,Günah işlemek, fışkırtmak, tan yeri ağarmak
357,مَرِضَ  يَمْرَضُ  مَرَضٌ,Hastalanmak
358,تَصَدَّقَ  يَتَصَدَّقُ  تَصَدُّقٌ,Sadaka vermek
359,فَصَّلَ  يُفَصِّلُ  تَفْصِيلٌ,Açıklamak
360,قَرْنٌ  ج  قُرُونٌ,Asır, boynuz
361,أَسْرَفَ  يُسْرِفُ  إِسْرَافٌ,İsraf etmek
362,بَارَكَ  يُبَارِكُ  مُبَارَكَةٌ,(Allah) Bereketli kılmak
363,رَجَا  يَرْجُو  رَجَاءٌ,Ummak, ümit etmek
364,سَرُعَ  يَسْرُعُ  سُرْعَةٌ,Acele etmek, çabuk olmak
365,وَزَنَ  يَزِنُ  وَزْنٌ,Tartmak
366,مَشَى  يَمْشِي  مَشْيٌ,Yürümek
367,غَرِقَ  يَغْرَقُ  غَرَقٌ,Boğulmak
368,لَبَسَ  يَلْبَسُ  لَبْسٌ,Giymek, (iki şeyi birbirine) karıştırmak
369,نَكَحَ  يَنْكِحُ  نِكَاحٌ,Nikahlamak
370,طَيْرٌ ، طَائِرٌ,Kuş, uğursuzluk
371,ظَهْرٌ  ج  ظُهُورٌ,Sırt, arka
372,خَطِئَ  يَخْطَأُ  خَطَأٌ  خِطْءٌ,Hata yapmak
373,تَمَّ  يَتِمُّ  تَمَامٌ,Tamamlamak
374,أُذُنٌ,Kulak
375,غَوَى  يَغْوِي  غَيٌّ,Azmak ,sapıtmak
376,مَنَّ  يَمُنُّ  مَنٌّ,Nimetlendirmek, başa kalkmak
377,غَشِيَ  يَغْشَى  غَشْيٌ,Kaplamak,Bürümek
378,فَرِحَ  يَفْرَحُ  فَرَحٌ,Sevinmek,Şımarmak
379,كَتَمَ  يَكْتُمُ  كَتْمٌ,Gizlemek
380,نَشَرَ  يَنْشُرُ  نَشْرٌ,Yaymak,Ölümden sonra diriltmek
381,شَهْرٌ  ج  أَشْهُرٌ ، شُهُورٌ,AY (Yılın on iki bölümünden her biri)
382,بَقِيَ  يَبْقَى  بَقَاءٌ,Kalmak,durmak
383,حَذِرَ  يَحْذَرُ  حِذْرٌ,Sakınmak,Çekinmek
384,حَلَمَ  يَحْلُمُ  حُلْمٌ,Rüya görmek, Yumuşak başlı olmak
385,حِزْبٌ  ج  أَحْزَابٌ,Grup,Topluluk
386,حَمِيمٌ,Kaynar su, Sıcak dost
387,طَافَ  يَطُوفُ  طَوَافٌ,Dolaşmak,Tavaf etmek
388,أَعَدَّ  يُعِدُّ  إِعْدَادٌ,Hazırlamak
389,اِنْتَهَى  يَنْتَهِي  اِنْتِهَاءٌ,Vazgeçmek,Bitmek
390,مَرَى  يَمْرِي  مَرْيٌ,Şüpeye düşmek,Tartışmak,İnkar etmek
391,فَقِهَ  يَفْقَهُ  فِقْهٌ,İyice anlamak
392,كَشَفَ  يَكْشِفُ  كَشْفٌ,Keşefe, Örtü v.b Açmak
393,لَعِبَ  يَلْعَبُ  لَعِبٌ,Oynamak
394,نَزَعَ  يَنْزِعُ  نَزْعٌ,Yerinden çıkarmak,Çekmek
395,نَفَخَ  يَنْفُخُ  نَفْخٌ,Üflemek
396,نَخْلٌ,Hurma ağacı
397,بَنَى  يَبْنِي  بِنَاءٌ  بُنْيَانٌ,Bina etmek
398,ثَبَتَ  يَثْبُتُ  ثُبُوتٌ,Hareketsiz bir biçimde durmak
399,ثَقُلَ  يَثْقُلُ  ثِقَلٌ,Ağır olmak
400,رَشَدَ  يَرْشُدُ  رُشْدٌ  رَشَادٌ,Doğru yolu bulmak
401,سَعَرَ  يَسْعَرُ  سَعْرٌ,Ateşi tutuşturmak
402,إِنْسٌ,İnsanlık, Beşeriyet
403,بَلَدٌ  ج  بِلاَدٌ,Ülke ,belde ,bölge, memleket, vatan
404,بِنْتٌ ، اِبْنَةٌ,Kız çocuğu
405,صَنَعَ  يَصْنَعُ  صُنْعٌ,Yapmak,yetiştirmek,imal etmekvبَرَّ  يَبِرُّ  بَرٌّ
406,فَطَرَ  يَفْطُرُ  فَطْرٌ,Yarmak,yaratmak,,بَرَّ  يَبِرُّ  بَرٌّ,
407,ثَابَ  يَثُوبُ  ثَوْبٌ,Dönmek,Ödüllendirmek
408,بَرَّ يَبِرُّ بَرٌّ,İyilik yapmak
409,دَنَا  يَدْنُو  دُنُوٌّ,Yaklaşmak ,alçak olmak
410,حَصُنَ  يَحْصُنُ  حَصَانَةٌ,(Yer) Sağlam olmak, (Kadın) iffetli olmak
411,خَصَمَ  يَخْصِمُ  خَصْمٌ,Çekişmek
412,دَابَّةٌ,Hayvan
413,ذَكَرٌ  ج  ذُكُورٌ ، ذُكْرَانٌ,Erkek
414,رَأْسٌ  ج  رُؤُسٌ,Baş
415,عَاذَ  يَعُوذُ  عَوْذٌ,Sığınmak
416,أَنَابَ  يُنِيبُ  إِنَابَةٌ,(Allah) Yönelmek
417,فَصَلَ  يَفْصِلُ  فَصْلٌ,Ayırt etmek, kesin hüküm vermek
418,فَكَرَ  يَفْكُرُ  فِكْرٌ,Düşünmek
419,مَنَعَ  يَمْنَعُ  مَنْعٌ,Menetmek
420,نَقَمَ  يَنْقِمُ  نَقْمٌ,İntikam almak, çekememek
421,كَفَّرَ  يُكَفِّرُ  تَكْفِيرٌ,(Günahları)Silmek
422,مَكَّنَ  يُمَكِّنُ  تَمْكِينٌ,Sabitlemek , yerleştitmek
423,مَدِينَةٌ,Şehir
424,آبَ  يَؤُوبُ  إِيَابٌ,Dönmek
425,خَفَّ  يَخِفُّ  خِفَّةٌ,Hafif olmak
